200
4811
35	2	60	40	74	66	87	81	74	88	35	7	10	70	27	97	29	47	60	55	53	91	30	68	38	19	72	35	49	81	38	82	22	20	51	23	74	31	51	81	55	49	95	54	17	94	35	22	21	80	50	48	5	58	36	80	6	65	59	17	85	7	64	62	70	84	18	15	23	57	2	16	69	50	63	60	97	60	38	51	3	52	3	13	21	99	23	72	49	18	38	48	62	92	63	59	4	65	95	45	34	31	13	16	80	7	33	24	69	97	86	36	55	82	47	49	93	19	94	100	34	41	48	56	28	4	18	92	48	18	40	77	17	50	58	40	67	78	85	60	20	6	5	22	51	11	12	50	28	80	39	56	36	92	9	14	18	96	90	61	67	53	38	72	63	5	3	42	88	78	29	46	66	79	39	44	43	74	91	93	45	88	72	45	48	78	92	3	97	78	17	65	22	94	57	75	59	65	78	50	
76	31	98	20	25	57	43	53	13	46	43	27	69	49	30	55	24	45	74	11	5	18	87	53	85	44	89	80	14	89	43	57	94	44	24	44	85	11	12	17	73	58	60	63	13	3	83	68	15	25	22	34	43	33	2	69	63	80	6	98	45	100	55	73	66	95	75	78	16	80	83	74	1	12	66	25	37	49	75	18	10	99	8	53	67	26	79	22	19	27	28	65	12	37	7	68	12	93	5	65	57	83	63	85	93	53	94	16	51	2	73	59	77	47	79	61	13	80	19	90	23	86	24	80	31	96	82	64	81	74	35	20	57	86	27	25	86	62	88	63	70	33	26	7	62	12	67	39	11	31	33	69	15	18	60	61	82	91	84	28	32	1	73	62	78	11	60	99	75	93	30	10	91	14	7	22	7	69	11	4	11	88	10	65	53	74	98	85	90	33	100	61	29	75	10	97	21	17	83	29	
31	35	54	14	3	38	56	98	97	83	64	50	16	47	75	41	28	85	39	99	81	94	73	13	31	44	92	85	93	21	46	9	33	31	100	35	40	32	80	10	61	49	52	51	37	32	66	9	79	91	72	90	77	71	81	36	19	45	50	77	46	79	45	35	64	9	9	87	55	2	57	89	27	4	2	70	14	21	89	18	31	45	55	35	7	68	96	35	99	95	31	51	32	1	26	2	11	60	79	12	34	78	18	87	45	98	88	3	80	14	80	84	33	21	20	9	1	85	37	77	38	47	73	2	25	66	30	46	87	58	86	89	85	3	60	78	53	14	72	74	91	22	48	76	50	91	72	50	70	80	26	91	4	94	68	80	53	76	93	13	20	80	6	70	51	5	11	47	98	23	30	39	83	19	22	84	24	45	49	30	1	81	13	37	63	10	45	87	60	1	32	79	90	98	4	73	24	60	70	92	
98	54	85	16	19	63	31	79	70	12	24	72	4	79	73	97	6	75	14	2	78	39	80	12	91	1	73	30	85	64	64	12	93	2	56	47	35	19	2	42	81	90	60	54	81	33	12	96	55	74	65	84	68	66	96	57	13	48	71	47	94	96	76	93	62	41	13	16	1	91	29	55	33	63	85	18	68	67	78	66	48	71	20	19	64	34	38	58	76	29	2	16	74	48	16	14	75	7	80	32	28	8	70	55	37	59	57	39	8	26	91	12	82	27	55	31	16	83	15	52	94	1	26	24	79	10	46	82	28	77	75	55	43	72	78	14	37	24	16	46	18	59	20	28	57	29	86	40	96	17	78	95	99	35	10	46	79	29	64	70	62	90	91	63	37	97	17	28	53	5	25	47	68	10	47	33	85	80	32	92	47	32	96	13	17	46	86	28	2	95	7	16	44	80	7	88	68	99	37	9	
20	14	16	40	69	39	89	78	6	22	88	22	75	92	69	85	38	47	10	61	46	39	24	26	94	57	81	94	90	94	76	7	36	55	42	6	63	97	40	77	94	40	44	74	60	95	22	8	19	23	33	39	88	97	67	74	44	83	72	7	98	7	2	21	17	7	34	14	49	35	53	80	40	46	61	61	73	91	46	38	28	75	16	8	70	92	2	68	81	84	69	81	1	28	47	71	38	61	18	7	41	97	96	43	92	51	79	3	83	2	1	72	73	55	74	92	97	82	31	72	28	87	12	98	20	8	1	99	37	52	94	26	100	82	68	82	82	79	61	56	18	20	85	86	8	29	63	18	24	63	62	99	27	47	2	9	51	3	69	41	95	41	8	54	32	78	1	58	30	39	22	71	52	28	51	100	66	93	27	23	93	75	59	97	66	98	55	81	61	30	77	78	91	42	38	73	56	100	100	47	
25	3	19	69	88	27	25	80	70	86	90	9	21	77	62	47	25	70	78	43	7	8	100	66	92	82	18	41	66	26	12	79	59	6	66	35	13	66	1	21	16	39	27	91	9	53	88	70	51	89	27	72	67	39	50	60	70	30	77	47	63	98	58	40	19	44	4	79	82	90	84	12	50	16	97	69	15	69	1	15	53	41	15	29	100	37	53	24	57	47	65	6	28	98	59	58	84	14	49	54	24	25	79	95	56	8	27	48	3	12	8	54	47	40	62	60	7	25	45	3	41	29	85	71	36	57	18	19	32	92	60	20	4	55	74	93	45	78	54	38	78	35	38	38	80	43	5	58	64	32	89	87	74	72	73	7	8	14	75	46	92	46	16	65	51	38	67	91	38	92	16	93	92	58	1	54	28	24	2	77	31	30	28	93	3	87	68	43	57	91	20	4	56	78	100	57	29	99	65	45	
57	38	63	39	27	24	69	9	62	36	12	24	44	81	59	15	21	57	29	59	34	75	78	95	66	78	13	36	100	19	42	11	30	63	53	91	51	78	93	96	70	63	44	25	28	94	54	6	85	7	78	60	67	79	63	97	87	18	11	38	72	70	27	8	9	66	6	55	63	42	74	29	13	2	51	69	43	13	64	7	85	93	54	25	4	99	15	96	37	8	71	37	19	2	88	98	76	19	41	14	76	33	85	81	62	87	8	84	12	4	86	84	91	88	95	81	95	37	33	73	72	69	23	80	69	67	35	67	46	61	60	52	45	82	70	39	87	3	75	19	46	24	78	30	71	66	63	98	42	32	17	22	92	38	95	26	63	80	52	15	8	66	42	26	61	48	74	80	12	15	1	23	98	39	80	22	81	65	86	16	67	56	42	53	12	9	38	24	32	2	48	58	64	63	55	48	40	32	58	16	
43	56	31	89	25	69	75	89	50	27	1	83	22	30	98	64	5	48	95	76	47	79	90	39	50	74	27	46	85	17	63	87	69	91	37	63	55	79	68	56	28	61	18	86	45	31	6	80	30	60	6	59	36	53	58	31	18	66	32	45	64	16	54	1	91	81	23	91	27	23	4	89	21	46	49	8	60	24	39	84	79	9	79	85	44	34	28	64	54	14	13	37	82	50	27	54	79	53	57	45	58	34	54	7	38	40	76	86	98	56	69	6	80	65	43	88	15	54	3	82	83	70	43	69	17	86	18	26	80	87	17	63	14	87	24	57	38	66	48	75	100	96	17	33	41	75	79	12	65	39	21	71	6	76	40	41	29	78	31	29	94	21	65	87	26	51	84	2	5	43	42	10	21	85	55	45	10	9	67	11	58	29	71	28	51	50	74	69	81	52	94	22	40	67	37	78	66	50	22	35	
53	98	79	78	80	9	89	50	90	64	30	87	2	91	58	26	73	48	19	19	78	8	25	77	13	5	66	88	8	45	1	30	55	60	10	48	49	61	37	79	93	21	45	48	22	5	1	13	91	8	19	4	62	81	81	2	37	91	89	5	82	23	38	83	97	81	61	68	39	40	44	26	94	85	74	50	27	63	99	89	58	17	35	74	8	59	39	16	96	45	31	77	28	4	57	22	27	57	54	33	96	72	86	80	63	21	13	39	90	16	11	85	6	89	26	46	46	18	20	70	73	79	76	62	49	75	76	51	88	60	87	23	35	3	37	73	15	24	3	74	62	9	27	65	66	9	15	51	29	71	43	25	41	8	34	7	70	86	33	14	94	85	43	84	21	45	73	1	94	24	80	85	59	9	15	72	46	93	87	81	42	95	1	19	65	89	15	35	83	52	26	62	38	62	16	85	40	84	86	36	
13	97	70	6	70	62	50	90	14	3	70	26	43	42	53	31	30	91	71	96	17	36	98	24	46	68	91	89	3	80	54	69	11	27	32	71	80	82	29	45	23	99	6	90	17	43	22	16	88	48	97	2	43	61	94	62	78	32	73	22	43	77	90	61	50	72	24	49	38	94	7	39	33	98	76	86	95	25	83	70	64	3	91	48	40	69	68	44	10	92	77	48	95	81	76	12	55	38	40	30	77	39	1	25	22	50	9	50	10	78	6	86	15	28	79	41	42	58	4	7	71	30	9	80	3	34	57	23	67	30	39	19	25	57	87	85	3	25	55	34	19	33	72	85	12	88	24	31	66	17	100	21	13	64	49	89	68	70	4	23	6	16	17	49	98	26	55	23	12	58	28	21	12	59	89	29	40	82	78	94	23	9	52	3	11	89	88	83	96	92	28	91	36	81	42	54	13	82	42	67	
