50
1235
8	22	25	78	52	47	61	25	26	89	11	38	93	18	77	68	76	32	72	66	1	99	1	17	54	10	46	61	97	76	90	61	63	10	69	88	87	23	54	29	24	6	75	80	62	43	82	1	48	16	
88	40	5	38	17	96	82	70	94	10	35	34	30	2	46	25	67	40	33	61	80	50	92	35	4	12	55	56	84	74	62	14	69	99	65	100	22	33	58	33	83	84	56	23	18	37	91	75	29	19	
40	22	14	10	40	36	59	42	48	7	23	80	52	59	5	64	76	23	69	62	3	77	73	95	68	100	11	6	87	100	72	40	73	24	13	69	73	2	51	84	25	70	65	36	68	55	89	92	54	55	
5	14	36	97	65	94	15	69	27	6	49	80	48	30	90	60	95	98	99	11	76	92	48	91	36	77	30	99	29	50	96	11	59	1	65	38	41	84	60	82	29	2	92	87	17	99	68	89	93	82	
38	10	97	46	63	44	29	52	84	8	35	86	31	75	30	73	55	22	87	62	60	45	14	1	7	28	2	21	61	56	22	8	52	34	76	35	20	62	5	75	71	61	12	36	16	88	14	57	45	65	
17	40	65	63	13	90	4	29	13	37	29	5	75	17	28	3	17	86	69	80	82	32	75	82	65	65	38	56	77	90	58	13	93	43	44	47	100	14	57	57	64	22	68	65	98	19	13	69	1	72	
96	36	94	44	90	100	78	78	66	62	85	76	78	57	59	63	22	24	44	51	33	43	3	80	56	31	14	61	35	15	32	64	79	60	52	31	84	62	5	77	3	83	66	15	99	71	58	4	84	47	
82	59	15	29	4	78	12	52	1	79	22	73	86	53	76	19	9	57	29	64	46	35	79	95	57	82	26	69	98	93	72	47	67	59	15	75	41	56	40	5	85	2	93	97	94	22	65	61	68	59	
70	42	69	52	29	78	52	97	33	88	44	91	96	65	75	90	26	79	45	27	8	6	60	48	12	52	54	17	34	79	100	2	79	31	72	62	18	61	51	72	14	48	45	21	41	86	36	22	31	48	
94	48	27	84	13	66	1	33	30	16	61	50	56	23	3	3	3	20	25	77	3	9	100	24	43	17	95	57	42	64	41	10	92	99	22	16	62	54	93	55	77	33	67	76	96	14	47	4	37	62	
10	7	6	8	37	62	79	88	16	46	59	76	57	56	15	29	8	55	30	10	65	21	71	3	75	93	11	77	90	99	23	44	41	50	81	1	74	93	24	28	31	54	2	99	97	83	36	66	43	43	
35	23	49	35	29	85	22	44	61	59	74	47	46	34	76	74	78	71	62	67	13	5	47	69	33	73	21	70	11	28	31	47	75	87	96	48	66	42	22	88	24	51	1	51	77	45	93	62	22	26	
