50
1477
59	53	15	47	42	56	50	27	47	52	1	46	94	67	57	56	76	86	41	82	38	69	72	45	55	83	9	17	52	21	48	17	49	98	42	17	94	52	63	76	11	97	40	97	82	92	62	52	21	88	
74	59	45	87	38	88	76	25	74	79	97	100	100	53	57	82	51	21	76	26	43	96	24	60	31	90	99	59	31	15	84	53	41	71	21	49	4	79	18	20	35	81	92	46	8	2	22	34	90	15	
59	73	27	17	27	29	2	80	21	37	85	46	21	69	41	6	44	12	87	73	40	1	47	68	90	12	23	76	63	11	46	50	89	13	22	2	91	62	28	97	40	22	44	71	73	50	85	24	86	55	
45	27	70	49	93	73	97	71	81	55	62	12	9	55	55	36	21	15	64	38	35	9	34	94	75	75	90	2	57	5	2	63	28	84	59	37	5	96	36	4	37	4	22	33	90	40	32	37	50	46	
87	17	49	62	10	61	99	53	2	21	3	48	90	22	15	45	1	80	75	52	63	65	79	63	20	49	7	27	37	22	78	70	74	66	54	85	52	31	83	93	58	17	13	23	61	78	26	73	8	48	
38	27	93	10	63	6	75	76	47	14	37	26	29	41	83	85	28	14	94	66	11	2	43	1	22	22	62	11	86	86	19	66	5	18	76	81	43	79	100	98	48	9	12	14	99	42	72	24	84	15	
88	29	73	61	6	2	83	76	21	66	40	70	38	92	85	36	15	6	78	86	1	32	17	91	15	61	8	81	94	58	17	67	100	35	76	42	89	16	60	37	82	66	34	57	64	50	32	57	59	21	
76	2	97	99	75	83	59	93	63	80	27	83	81	45	71	36	65	69	45	75	84	9	100	55	68	14	28	80	29	11	2	42	22	41	39	84	96	9	71	7	6	99	35	48	92	14	37	88	52	72	
25	80	71	53	76	76	93	41	20	39	88	22	50	52	25	38	62	22	45	71	25	62	89	36	31	86	7	61	32	43	29	41	59	22	92	99	53	53	33	70	2	36	2	43	18	87	4	4	53	29	
74	21	81	2	47	21	63	20	28	80	20	77	93	65	7	37	27	58	50	20	9	19	100	71	100	7	44	92	15	26	15	17	81	2	12	75	30	86	44	21	84	12	97	61	76	64	20	56	7	56	
79	37	55	21	14	66	80	39	80	50	65	88	29	89	55	54	17	75	15	20	69	96	93	96	30	65	44	26	33	51	55	31	12	45	43	80	22	85	12	9	96	40	82	44	16	39	61	97	97	45	
97	85	62	3	37	40	27	88	20	65	93	88	88	87	49	26	70	50	78	36	21	64	27	66	42	95	44	88	7	17	88	81	45	69	66	30	39	97	53	60	62	18	5	86	54	68	34	50	22	94	
100	46	12	48	26	70	83	22	77	88	88	88	13	40	64	75	14	60	78	80	96	90	44	42	88	55	58	97	10	8	67	22	46	19	90	89	74	56	39	90	85	7	65	20	91	94	56	60	59	93	
100	21	9	90	29	38	81	50	93	29	88	13	28	96	8	11	38	67	95	74	21	40	91	89	16	56	75	87	97	98	12	30	56	54	21	49	72	63	17	81	45	63	52	51	56	59	14	96	80	3	
53	69	55	22	41	92	45	52	65	89	87	40	96	47	60	50	1	74	45	43	84	1	19	93	68	28	37	60	26	82	1	32	46	100	59	91	89	20	88	32	74	51	41	24	82	67	23	71	24	98	
57	41	55	15	83	85	71	25	7	55	49	64	8	60	26	86	22	72	83	18	61	18	85	14	29	35	71	28	27	14	3	2	29	98	82	58	95	87	41	50	85	15	68	14	52	49	55	19	14	36	
82	6	36	45	85	36	36	38	37	54	26	75	11	50	86	53	28	1	48	63	30	54	33	60	40	14	61	53	14	37	48	93	83	70	35	78	61	60	14	25	54	57	20	44	36	73	84	72	40	55	
51	44	21	1	28	15	65	62	27	17	70	14	38	1	22	28	23	74	36	59	32	8	86	23	81	8	66	19	2	50	21	83	57	80	3	19	30	46	100	53	92	35	36	71	63	15	77	44	21	75	
21	12	15	80	14	6	69	22	58	75	50	60	67	74	72	1	74	63	96	33	87	30	86	25	65	1	19	97	60	38	34	18	36	74	91	29	72	23	92	92	53	91	9	24	30	6	4	100	74	76	
76	87	64	75	94	78	45	45	50	15	78	78	95	45	83	48	36	96	95	35	96	60	45	47	28	27	50	44	62	44	71	16	4	28	88	2	10	78	81	53	32	97	44	32	74	30	100	6	53	40	
26	73	38	52	66	86	75	71	20	20	36	80	74	43	18	63	59	33	35	41	3	61	45	33	6	55	7	11	90	79	91	85	37	94	93	36	67	47	22	56	6	35	71	82	60	24	35	61	33	10	
43	40	35	63	11	1	84	25	9	69	21	96	21	84	61	30	32	87	96	3	51	32	75	7	64	44	20	79	30	77	11	90	4	16	70	90	29	35	37	30	78	100	95	57	71	79	52	85	90	4	
96	1	9	65	2	32	9	62	19	96	64	90	40	1	18	54	8	30	60	61	32	80	35	38	96	50	85	32	41	29	100	50	62	60	99	31	87	26	72	16	1	8	44	94	88	81	75	59	12	84	
24	47	34	79	43	17	100	89	100	93	27	44	91	19	85	33	86	86	45	45	75	35	14	63	12	46	84	12	86	49	78	64	70	57	78	19	21	62	89	98	77	15	50	35	13	90	37	95	3	87	
60	68	94	63	1	91	55	36	71	96	66	42	89	93	14	60	23	25	47	33	7	38	63	24	33	68	90	44	19	81	70	30	99	74	16	35	86	40	30	70	55	35	12	46	76	12	58	18	46	8	
31	90	75	20	22	15	68	31	100	30	42	88	16	68	29	40	81	65	28	6	64	96	12	33	96	76	96	85	55	67	61	30	24	11	25	23	28	1	17	23	22	24	14	86	79	32	43	39	38	95	
90	12	75	49	22	61	14	86	7	65	95	55	56	28	35	14	8	1	27	55	44	50	46	68	76	43	6	58	40	16	64	56	41	8	61	12	11	8	96	49	85	92	46	29	38	99	21	73	45	30	
99	23	90	7	62	8	28	7	44	44	44	58	75	37	71	61	66	19	50	7	20	85	84	90	96	6	23	88	42	95	48	76	16	88	20	92	87	16	88	24	18	41	3	40	5	62	99	14	6	77	
59	76	2	27	11	81	80	61	92	26	88	97	87	60	28	53	19	97	44	11	79	32	12	44	85	58	88	29	74	31	47	68	60	98	35	3	28	54	85	95	5	51	59	10	3	40	11	94	30	72	
31	63	57	37	86	94	29	32	15	33	7	10	97	26	27	14	2	60	62	90	30	41	86	19	55	40	42	74	61	75	99	50	9	76	91	39	50	77	84	46	46	77	15	43	75	35	7	82	40	56	
15	11	5	22	86	58	11	43	26	51	17	8	98	82	14	37	50	38	44	79	77	29	49	81	67	16	95	31	75	98	82	83	73	52	24	76	18	2	45	54	3	70	34	45	48	53	41	39	97	74	
84	46	2	78	19	17	2	29	15	55	88	67	12	1	3	48	21	34	71	91	11	100	78	70	61	64	48	47	99	82	27	1	77	74	59	33	76	4	78	56	66	3	19	93	80	55	99	98	58	65	
53	50	63	70	66	67	42	41	17	31	81	22	30	32	2	93	83	18	16	85	90	50	64	30	30	56	76	68	50	83	1	80	10	6	1	11	46	45	2	49	91	94	4	36	33	72	80	96	49	39	
41	89	28	74	5	100	22	59	81	12	45	46	56	46	29	83	57	36	4	37	4	62	70	99	24	41	16	60	9	73	77	10	90	4	94	85	18	46	54	50	75	98	98	10	30	81	88	96	45	27	
71	13	84	66	18	35	41	22	2	45	69	19	54	100	98	70	80	74	28	94	16	60	57	74	11	8	88	98	76	52	74	6	4	24	19	100	65	9	82	90	2	73	36	39	69	99	71	63	93	62	
21	22	59	54	76	76	39	92	12	43	66	90	21	59	82	35	3	91	88	93	70	99	78	16	25	61	20	35	91	24	59	1	94	19	49	12	62	57	21	11	56	41	10	38	29	39	57	47	1	34	
49	2	37	85	81	42	84	99	75	80	30	89	49	91	58	78	19	29	2	36	90	31	19	35	23	12	92	3	39	76	33	11	85	100	12	40	23	80	27	81	57	6	76	84	41	97	29	19	85	90	
4	91	5	52	43	89	96	53	30	22	39	74	72	89	95	61	30	72	10	67	29	87	21	86	28	11	87	28	50	18	76	46	18	65	62	23	40	20	1	88	19	89	69	60	38	50	51	80	1	79	
79	62	96	31	79	16	9	53	86	85	97	56	63	20	87	60	46	23	78	47	35	26	62	40	1	8	16	54	77	2	4	45	46	9	57	80	20	46	13	84	14	22	57	28	20	68	12	71	71	100	
18	28	36	83	100	60	71	33	44	12	53	39	17	88	41	14	100	92	81	22	37	72	89	30	17	96	88	85	84	45	78	2	54	82	21	27	1	13	19	50	22	51	60	83	30	16	100	30	9	55	
20	97	4	93	98	37	7	70	21	9	60	90	81	32	50	25	53	92	53	56	30	16	98	70	23	49	24	95	46	54	56	49	50	90	11	81	88	84	50	91	47	33	5	90	31	80	95	10	1	17	
35	40	37	58	48	82	6	2	84	96	62	85	45	74	85	54	92	53	32	6	78	1	77	55	22	85	18	5	46	3	66	91	75	2	56	57	19	14	22	47	72	18	98	46	34	81	41	40	50	94	
81	22	4	17	9	66	99	36	12	40	18	7	63	51	15	57	35	91	97	35	100	8	15	35	24	92	41	51	77	70	3	94	98	73	41	6	89	22	51	33	18	62	68	16	97	19	43	73	80	26	
92	44	22	13	12	34	35	2	97	82	5	65	52	41	68	20	36	9	44	71	95	44	50	12	14	46	3	59	15	34	19	4	98	36	10	76	69	57	60	5	98	68	79	33	5	55	59	35	59	54	
46	71	33	23	14	57	48	43	61	44	86	20	51	24	14	44	71	24	32	82	57	94	35	46	86	29	40	10	43	45	93	36	10	39	38	84	60	28	83	90	46	16	33	49	56	72	21	55	84	72	
8	73	90	61	99	64	92	18	76	16	54	91	56	82	52	36	63	30	74	60	71	88	13	76	79	38	5	3	75	48	80	33	30	69	29	41	38	20	30	31	34	97	5	56	14	4	94	65	31	54	
2	50	40	78	42	50	14	87	64	39	68	94	59	67	49	73	15	6	30	24	79	81	90	12	32	99	62	40	35	53	55	72	81	99	39	97	50	68	16	80	81	19	55	72	4	57	3	14	90	81	
22	85	32	26	72	32	37	4	20	61	34	56	14	23	55	84	77	4	100	35	52	75	37	58	43	21	99	11	7	41	99	80	88	71	57	29	51	12	100	95	41	43	59	21	94	3	15	31	95	34	
34	24	37	73	24	57	88	4	56	97	50	60	96	71	19	72	44	100	6	61	85	59	95	18	39	73	14	94	82	39	98	96	96	63	47	19	80	71	30	10	40	73	35	55	65	14	31	86	6	92	
90	86	50	8	84	59	52	53	7	97	22	59	80	24	14	40	21	74	53	33	90	12	3	46	38	45	6	30	40	97	58	49	45	93	1	85	1	71	9	1	50	80	59	84	31	90	95	6	6	68	
