50
1482
74	98	63	23	65	56	18	93	29	99	29	41	37	7	29	55	42	12	50	67	12	48	63	83	54	60	31	57	79	79	82	73	44	43	12	1	50	17	40	2	41	12	73	100	27	83	79	48	87	88	
91	86	55	32	9	44	6	86	43	23	19	75	66	23	61	63	24	95	15	14	38	33	83	11	58	3	99	11	86	81	49	19	58	2	6	41	85	11	83	33	63	8	50	6	20	7	41	61	17	51	
86	23	35	53	74	74	92	18	62	26	44	82	2	87	84	41	89	79	95	97	29	54	95	21	91	34	42	56	95	28	63	1	29	8	28	60	41	71	48	15	14	79	72	17	49	70	24	90	96	45	
55	35	33	57	70	22	77	5	10	41	77	63	38	44	96	72	49	10	33	39	93	38	11	25	42	65	46	60	94	80	14	98	78	78	92	67	94	99	36	66	72	87	74	41	69	28	85	11	93	88	
32	53	57	62	9	33	64	86	28	37	4	7	53	3	42	82	83	76	26	37	83	10	34	45	20	24	74	43	40	12	70	1	27	84	62	7	48	95	25	40	10	26	77	42	86	48	63	36	41	49	
9	74	70	9	43	68	47	13	94	16	35	64	34	48	40	24	49	30	14	3	33	11	95	36	4	64	77	43	58	39	24	3	21	94	87	15	74	30	49	15	92	12	57	53	27	93	13	35	54	3	
44	74	22	33	68	50	96	82	56	65	69	93	61	12	44	87	3	86	6	24	50	1	70	23	82	70	94	66	27	100	48	30	71	94	16	30	35	36	46	59	95	86	41	3	64	92	49	65	81	2	
6	92	77	64	47	96	91	23	71	26	23	48	13	90	92	20	86	9	88	28	21	65	91	79	8	16	66	25	52	61	46	62	27	95	19	42	30	33	53	62	81	85	48	67	5	70	77	29	58	69	
86	18	5	86	13	82	23	11	21	65	5	46	65	13	7	27	15	66	89	20	8	72	7	27	90	69	75	48	70	72	21	55	91	8	20	75	19	61	32	38	54	17	58	68	93	76	54	41	12	78	
43	62	10	28	94	56	71	21	59	45	32	62	6	88	35	55	52	29	70	15	16	52	77	73	33	39	4	72	93	76	48	62	79	79	9	6	38	48	28	1	60	36	53	40	96	83	84	53	36	17	
23	26	41	37	16	65	26	65	45	71	38	25	72	72	11	5	78	83	82	50	86	65	24	32	97	40	49	2	30	95	29	2	50	60	10	18	39	33	85	59	85	73	62	60	33	53	88	52	7	48	
19	44	77	4	35	69	23	5	32	38	36	21	67	32	26	15	59	15	75	53	54	43	96	56	78	36	87	1	88	58	49	30	25	83	79	16	79	40	53	18	26	41	24	67	81	32	2	1	57	77	
75	82	63	7	64	93	48	46	62	25	21	96	48	58	90	51	65	17	42	97	81	82	50	91	44	49	83	18	77	50	87	90	95	19	77	59	33	32	21	11	93	43	26	10	67	65	84	68	58	3	
66	2	38	53	34	61	13	65	6	72	67	48	11	34	34	2	19	91	80	22	14	36	38	78	39	16	40	15	27	67	76	27	88	97	33	54	78	23	80	67	7	76	98	52	90	41	71	8	85	2	
23	87	44	3	48	12	90	13	88	72	32	58	34	7	84	48	92	43	27	13	45	80	9	36	62	43	67	73	10	98	75	85	17	24	50	36	57	76	71	53	40	84	24	45	97	53	93	53	83	59	
61	84	96	42	40	44	92	7	35	11	26	90	34	84	51	57	98	29	83	15	1	96	20	71	12	94	32	93	71	81	98	91	41	79	13	45	65	28	66	29	12	45	90	77	66	84	29	63	2	96	
63	41	72	82	24	87	20	27	55	5	15	51	2	48	57	74	48	33	56	2	93	32	54	48	79	38	5	44	85	8	27	50	7	29	40	82	18	47	16	33	54	89	85	59	13	37	88	56	39	3	
24	89	49	83	49	3	86	15	52	78	59	65	19	92	98	48	93	28	8	95	33	88	69	16	38	1	83	89	3	15	78	88	67	62	58	11	70	13	93	37	96	59	61	59	47	33	68	62	29	96	
95	79	10	76	30	86	9	66	29	83	15	17	91	43	29	33	28	56	5	7	82	58	17	20	30	11	72	79	100	51	86	44	78	65	8	98	100	62	32	45	6	43	40	64	27	7	11	28	42	87	
15	95	33	26	14	6	88	89	70	82	75	42	80	27	83	56	8	5	61	36	68	35	89	71	84	89	81	71	93	92	16	83	14	95	10	74	30	37	17	79	8	5	20	77	57	57	40	91	76	9	
14	97	39	37	3	24	28	20	15	50	53	97	22	13	15	2	95	7	36	37	75	45	28	15	81	97	34	19	91	46	61	88	14	49	67	29	65	59	53	11	36	21	45	29	59	85	23	19	28	59	
38	29	93	83	33	50	21	8	16	86	54	81	14	45	1	93	33	82	68	75	62	33	19	27	12	26	49	50	69	34	38	58	17	63	12	8	11	8	65	62	17	95	34	16	46	67	62	35	70	32	
33	54	38	10	11	1	65	72	52	65	43	82	36	80	96	32	88	58	35	45	33	50	10	80	50	52	66	22	92	77	71	32	69	32	8	45	14	99	71	81	12	79	35	8	48	6	90	29	6	82	
