200
5334
38	91	86	99	85	46	44	53	38	23	28	37	82	26	83	7	58	77	10	54	16	12	37	58	26	44	100	66	88	3	26	32	63	6	69	76	57	72	82	36	97	96	80	41	90	51	73	14	31	88	49	85	19	69	90	42	100	6	58	91	65	96	40	78	92	99	60	37	17	51	95	57	90	80	93	26	22	79	4	54	44	81	70	62	51	96	13	10	59	96	93	86	41	76	65	65	52	95	31	35	25	19	38	70	29	25	54	5	83	28	41	60	10	17	82	86	69	10	57	28	53	59	66	71	49	50	22	90	94	12	100	98	33	16	40	18	44	37	35	38	78	49	62	26	26	36	38	20	11	29	68	28	33	59	15	63	37	88	84	57	22	45	68	31	94	74	95	13	42	19	87	71	4	89	48	78	4	60	20	79	63	23	80	28	9	14	61	12	28	100	13	15	98	35	48	27	28	62	44	92	
72	96	73	61	25	28	6	31	87	98	58	25	37	50	100	30	95	87	62	39	81	27	96	56	19	58	100	15	51	85	26	64	89	65	84	79	97	83	29	36	61	31	45	12	49	40	64	91	10	95	80	51	5	76	74	59	41	22	59	30	37	72	77	64	28	40	89	75	16	20	67	72	70	47	98	57	49	13	55	61	25	17	90	45	12	62	24	58	92	78	70	9	16	51	61	56	67	75	48	20	6	32	90	36	9	50	25	18	49	40	99	16	56	98	59	21	69	73	75	35	91	21	21	5	20	54	27	99	88	18	11	53	1	7	79	31	43	54	62	51	32	89	17	57	73	23	85	65	72	19	24	88	70	84	60	82	67	59	62	67	73	80	47	10	64	12	23	81	90	34	12	75	25	16	1	29	18	10	40	57	64	27	17	62	24	55	93	31	80	60	35	74	68	46	64	71	58	58	78	91	
96	35	93	4	55	55	70	35	53	73	52	54	45	68	26	69	87	42	56	6	84	39	18	41	53	57	17	23	76	52	39	77	21	55	51	3	27	90	51	7	62	84	8	77	83	60	89	6	77	93	39	16	70	43	61	50	39	10	89	70	31	43	39	17	97	30	32	70	49	83	27	23	8	8	41	49	44	7	2	21	67	15	26	22	96	2	16	88	1	19	21	54	24	72	81	79	22	59	80	3	28	80	39	23	62	96	57	93	4	53	57	29	22	56	32	9	14	45	34	63	9	64	42	91	82	32	30	35	11	97	93	17	51	34	20	89	88	76	91	58	93	3	28	17	32	41	17	50	25	23	4	97	69	17	40	56	96	12	15	98	99	17	46	35	16	78	34	99	6	91	69	94	88	53	92	81	26	65	58	90	39	15	16	95	27	55	65	29	80	83	82	93	45	55	100	63	97	61	32	54	
73	93	27	56	45	88	51	80	6	64	30	33	46	14	47	57	68	9	67	100	49	54	44	62	67	90	45	70	52	79	13	29	46	40	97	65	52	14	97	84	13	98	57	57	98	48	97	27	14	39	51	14	7	35	48	34	76	57	71	13	5	36	97	31	52	28	21	5	5	77	79	86	10	31	39	30	78	20	54	91	4	30	61	34	6	26	92	70	7	8	3	49	86	24	22	50	57	64	46	5	85	44	55	11	93	83	90	59	20	35	2	53	15	28	64	30	23	12	30	79	62	18	28	12	8	35	85	12	94	37	23	21	44	50	48	79	55	75	60	3	33	12	5	26	65	16	77	13	82	36	44	2	92	27	83	67	43	86	12	23	51	15	15	12	79	50	51	30	97	75	28	58	21	47	75	83	68	67	90	44	58	49	82	47	10	43	12	23	19	97	27	3	84	80	12	10	21	26	73	54	
61	4	56	64	97	91	31	59	100	1	41	81	50	13	73	81	55	44	73	66	84	30	90	27	35	78	48	82	12	31	13	46	29	7	80	96	5	1	80	33	56	69	31	6	33	19	35	98	95	18	22	37	81	8	2	39	47	23	11	5	63	55	44	79	50	44	13	53	59	100	26	53	15	80	54	5	49	61	38	12	27	80	68	87	67	4	51	25	16	100	31	100	90	1	98	42	14	34	27	87	86	65	24	52	51	43	1	1	41	48	34	34	29	42	19	61	99	88	18	18	22	2	87	46	14	89	92	34	33	32	19	33	31	76	9	90	21	91	83	13	49	57	97	29	91	32	57	42	87	95	65	27	78	5	22	62	99	60	73	48	48	18	41	65	33	13	65	93	94	47	80	69	56	43	7	41	85	23	1	61	40	85	51	22	9	46	48	72	13	30	58	97	100	85	75	28	16	36	71	39	
25	55	45	97	21	44	34	95	83	13	15	13	38	60	64	21	32	52	51	93	39	54	60	28	91	21	93	14	58	81	46	32	8	87	8	77	85	95	6	62	37	76	57	85	18	85	49	45	26	60	68	100	28	24	42	17	4	32	100	2	77	35	55	74	58	97	55	51	90	67	13	82	86	64	16	66	12	47	92	41	78	2	38	38	4	51	62	79	43	12	12	38	60	76	81	8	13	9	42	59	27	7	78	34	69	45	8	96	92	23	33	5	66	88	53	33	34	29	27	95	61	89	64	25	33	9	73	69	86	39	1	2	46	36	88	75	44	65	50	71	59	88	60	89	89	38	32	96	16	59	42	47	6	39	40	2	45	63	96	97	13	23	23	90	96	66	41	69	52	67	96	34	40	93	33	16	97	6	61	31	96	40	64	89	60	41	65	51	48	70	81	33	24	71	67	90	85	10	57	19	
28	55	88	91	44	63	63	35	60	88	61	91	79	50	27	34	3	96	80	13	12	69	55	85	20	2	60	78	18	97	78	13	18	13	19	55	21	52	21	24	36	14	30	56	66	27	98	10	2	23	6	63	88	89	25	41	4	22	77	26	94	99	70	36	38	9	4	21	86	11	48	24	36	4	1	47	64	8	33	79	80	33	40	9	47	88	49	72	28	44	59	90	93	94	87	99	50	79	99	61	45	36	32	40	86	73	25	35	81	51	83	77	87	64	61	79	32	11	94	50	93	22	27	76	56	31	14	22	33	12	40	98	22	72	6	20	34	80	45	86	26	89	23	79	87	27	88	42	30	48	3	32	42	76	17	55	68	7	71	49	6	78	28	84	67	52	68	84	85	28	77	87	28	20	86	10	86	80	49	12	67	70	88	46	59	84	96	31	37	6	60	48	31	71	89	81	52	6	74	76	
6	70	51	31	34	63	71	33	60	84	20	50	94	40	79	21	71	64	75	47	85	9	54	15	62	4	66	67	28	25	27	57	55	9	1	36	93	70	19	61	16	74	18	50	80	88	12	92	89	45	40	43	76	17	20	96	92	31	69	66	79	36	36	54	38	32	38	95	48	29	91	24	57	72	35	2	63	83	24	27	21	100	92	97	1	90	39	66	84	100	68	58	81	47	44	41	62	92	62	51	48	15	29	43	78	45	25	67	54	17	47	20	9	24	48	12	72	92	89	85	34	88	33	2	73	96	32	66	44	72	31	73	86	55	67	71	61	43	19	35	9	36	23	6	74	7	91	73	28	11	83	4	95	69	88	32	72	25	100	59	22	54	37	71	74	100	19	58	37	75	86	52	18	40	38	18	36	52	66	92	43	31	25	96	9	12	59	70	26	72	91	68	25	71	43	44	37	93	27	52	
31	35	80	59	95	35	33	26	96	36	71	4	30	43	76	97	62	94	100	13	63	63	78	64	13	83	10	97	82	64	45	63	74	50	81	70	45	62	37	20	61	32	22	17	76	12	81	27	57	14	41	15	68	94	31	10	14	100	76	9	11	30	95	2	72	70	52	23	43	19	4	18	64	84	89	75	7	13	15	6	68	10	55	2	19	36	23	81	62	34	75	27	59	2	22	32	99	36	1	80	72	70	38	83	66	84	4	68	90	22	24	42	10	98	75	70	47	27	38	77	75	97	1	90	85	81	49	79	24	80	89	71	68	48	90	83	13	65	89	57	70	25	97	64	61	59	97	98	98	12	72	2	86	63	96	19	91	57	5	22	69	7	60	100	22	58	39	29	98	9	26	79	95	93	4	52	47	29	50	54	84	30	72	55	7	2	3	74	47	46	56	51	13	94	19	44	9	89	66	35	
87	53	6	100	83	60	60	96	96	99	28	33	96	27	18	69	60	38	2	9	37	85	69	71	3	12	16	16	58	17	57	37	18	16	39	57	23	93	33	35	35	4	91	16	48	76	35	10	99	50	25	46	1	82	90	35	14	25	51	51	14	28	31	80	79	45	22	51	13	56	35	21	92	58	34	88	50	86	68	59	40	79	57	3	61	51	35	32	24	57	28	97	6	32	23	50	11	66	11	58	37	23	24	16	54	84	71	36	91	56	72	35	53	45	18	24	5	40	92	70	44	89	74	17	96	41	81	30	91	13	76	7	69	41	98	13	11	73	68	93	49	81	28	45	69	67	42	31	46	31	37	57	16	5	87	60	49	24	45	47	17	45	17	4	72	79	29	56	92	88	98	40	50	70	63	74	64	12	7	75	77	41	39	51	42	53	40	8	38	8	60	87	65	31	14	11	43	99	94	18	
