200
5359
33	32	51	37	11	81	92	87	98	1	8	13	71	50	81	40	35	19	72	2	64	23	72	9	60	50	69	51	60	14	100	42	30	11	24	78	65	82	75	69	96	45	6	22	21	52	42	19	31	52	58	70	62	76	18	38	57	93	68	9	28	28	43	89	79	65	61	25	19	77	51	17	85	96	22	1	86	99	70	27	70	100	65	13	18	28	46	23	92	70	70	81	3	15	34	32	58	63	3	42	35	38	30	75	23	30	94	45	57	75	96	33	11	60	8	54	6	50	86	37	69	70	53	67	16	45	45	31	69	14	24	83	60	7	55	67	82	38	52	85	100	57	65	76	63	85	9	19	28	26	51	94	90	30	29	60	27	23	78	83	80	72	8	28	76	90	96	6	79	45	86	75	5	33	17	12	61	35	89	48	24	49	40	100	45	56	4	93	20	64	84	53	42	37	44	23	56	100	39	3	
31	59	33	70	94	4	64	62	32	85	56	64	28	97	11	49	96	75	43	20	83	75	95	88	78	39	53	46	9	23	34	96	76	52	32	98	43	19	47	60	44	77	98	49	29	27	1	77	40	14	69	93	1	7	86	5	42	28	85	52	71	16	71	97	42	4	71	87	50	12	7	48	83	48	88	16	35	88	92	96	46	79	31	95	4	15	52	41	44	60	1	30	16	85	6	14	85	89	57	31	22	26	24	13	50	31	34	82	83	20	97	45	64	49	89	44	20	11	49	53	18	4	92	9	53	88	17	92	96	57	84	11	46	28	86	30	66	38	97	85	20	33	47	71	30	10	99	21	52	97	31	93	24	38	84	24	55	38	65	48	34	34	43	19	71	32	13	25	63	30	53	43	50	77	57	67	21	30	96	58	98	18	94	55	94	92	66	45	78	76	82	90	72	45	46	79	48	100	87	65	
59	44	24	27	87	30	76	56	73	32	3	29	71	5	54	15	82	96	39	4	26	69	100	62	63	9	82	13	8	55	30	37	47	38	6	12	35	34	34	19	16	52	67	98	41	16	71	30	55	88	8	27	97	57	94	52	87	81	77	21	83	19	18	77	57	23	22	10	48	52	70	84	10	40	73	95	100	32	17	67	63	38	29	96	37	57	23	43	11	65	78	28	60	90	36	20	88	53	30	54	23	92	11	91	73	91	80	99	58	76	39	91	60	50	27	65	13	61	49	49	73	82	1	13	80	1	64	37	31	13	51	74	51	66	81	38	85	43	84	16	54	83	3	34	17	62	72	29	9	16	7	50	46	48	90	30	51	5	72	57	10	38	71	61	27	58	40	56	3	8	97	16	20	86	47	11	54	85	78	91	67	31	5	17	45	11	52	87	63	94	52	48	3	83	21	20	49	33	73	38	
33	24	36	98	40	54	4	18	27	72	52	96	49	55	74	7	91	20	41	12	74	33	65	20	81	12	54	65	50	99	70	42	93	36	15	31	19	73	14	20	23	61	81	89	74	31	89	31	86	71	29	49	79	50	22	40	20	57	45	37	31	100	18	38	95	2	60	5	94	22	100	51	24	93	3	58	10	54	59	53	82	50	37	71	25	65	26	56	30	41	18	83	84	87	76	86	91	23	96	88	1	30	100	62	9	86	40	16	94	4	19	86	80	67	41	51	18	30	83	30	16	2	98	6	46	31	82	59	2	39	15	80	64	23	97	96	83	60	62	38	76	31	5	6	3	99	33	79	27	27	29	66	29	15	10	8	43	63	53	54	83	76	40	94	98	58	77	50	53	20	44	83	72	72	13	74	41	75	22	96	100	41	81	24	93	60	62	92	65	14	95	61	19	97	79	1	31	35	77	54	
70	27	98	25	58	67	24	5	11	54	90	66	75	80	7	32	33	31	4	67	29	5	41	72	32	83	94	28	7	97	60	91	69	95	17	44	9	82	100	92	23	76	20	89	69	45	3	27	56	85	40	10	30	84	19	13	43	63	88	48	62	55	34	96	79	82	61	2	85	55	12	48	19	78	27	97	21	39	57	9	28	1	50	81	61	32	19	36	65	18	88	91	41	87	27	16	79	100	67	99	34	36	39	76	95	30	26	49	89	65	56	10	13	62	24	97	13	16	3	72	6	13	62	15	6	64	29	3	80	94	76	80	74	83	48	1	70	71	5	2	32	56	46	6	70	92	51	30	66	48	85	69	70	54	16	98	18	70	28	37	61	10	34	44	17	79	91	76	76	15	92	53	33	77	71	18	51	13	83	89	27	15	43	56	70	15	4	67	2	82	79	45	30	23	76	51	63	100	26	38	
94	87	40	58	9	48	66	40	3	71	57	93	53	12	99	29	14	57	12	14	5	95	22	48	89	31	94	46	95	20	17	66	97	38	22	34	77	90	46	25	90	53	49	23	44	26	23	20	62	22	94	85	51	93	52	72	43	31	26	17	8	49	21	38	28	63	20	40	43	33	40	71	68	99	11	19	5	2	96	56	40	17	90	54	91	91	44	11	27	93	61	49	20	38	50	90	69	46	98	75	70	86	100	42	72	5	17	72	100	42	26	30	93	51	61	37	45	28	94	59	27	16	71	2	41	95	12	54	51	33	67	17	68	50	53	43	87	100	12	12	74	14	63	16	80	70	5	45	17	26	57	20	14	11	15	96	2	98	23	82	43	54	76	62	3	34	46	14	85	67	41	6	27	85	90	39	41	63	1	30	29	46	73	63	50	28	33	58	9	25	43	76	23	3	17	22	61	2	67	64	
4	30	54	67	48	13	54	52	87	95	38	26	80	76	15	47	55	62	56	92	19	91	76	5	53	68	76	35	4	68	1	100	15	67	16	52	82	81	36	98	68	78	90	54	8	90	70	33	7	96	5	67	23	37	65	94	63	49	76	89	82	4	71	60	26	78	70	48	90	82	67	75	65	5	54	94	55	70	90	2	47	52	65	78	35	83	81	78	29	52	85	95	86	28	55	50	10	11	60	49	15	17	72	41	29	7	81	97	7	70	22	31	62	56	75	58	67	56	40	80	49	45	13	96	86	62	61	82	5	12	6	29	94	91	43	79	20	52	10	17	3	78	72	12	54	82	85	57	17	45	75	79	84	13	83	85	63	87	99	60	18	61	96	68	13	81	64	80	92	62	23	2	13	44	7	99	31	20	69	14	89	65	31	26	38	16	85	85	28	78	28	34	99	7	90	73	80	100	66	74	
64	76	4	24	66	54	63	58	52	64	97	92	90	49	58	54	91	33	58	79	89	87	47	85	5	90	47	29	48	77	8	47	66	63	28	36	30	59	92	85	99	89	46	93	24	47	80	73	29	40	67	61	91	11	47	97	87	73	46	84	65	12	44	3	61	92	84	76	90	23	48	50	33	43	70	96	57	66	3	68	97	21	97	86	64	13	8	85	22	72	7	28	52	100	29	84	23	2	78	17	87	92	12	87	61	65	28	33	76	40	88	46	76	73	21	85	27	16	24	61	99	97	47	65	37	78	60	1	13	21	70	100	12	34	22	8	80	23	100	80	45	16	11	44	16	25	24	55	46	97	88	23	41	40	99	86	81	83	47	68	68	54	19	20	15	28	74	69	68	80	37	15	87	57	96	18	43	67	33	45	9	7	11	60	13	53	39	43	87	14	46	45	79	59	40	7	62	46	7	32	
62	56	18	5	40	52	58	69	22	16	11	34	27	76	81	21	75	24	72	22	58	43	67	36	99	1	50	61	32	98	82	43	91	85	48	68	96	59	32	18	79	67	67	89	84	68	70	3	66	8	57	99	100	86	86	71	18	48	41	88	35	58	40	85	29	60	39	76	26	36	28	51	7	68	33	81	4	43	48	52	35	34	59	92	33	55	53	35	81	39	67	65	81	74	7	71	69	6	58	44	48	91	4	56	44	27	66	9	1	42	10	65	64	53	72	86	3	12	34	78	77	58	10	81	48	42	16	84	49	4	81	30	37	34	9	37	93	31	80	12	71	14	100	24	20	24	59	41	66	53	15	56	32	94	23	87	2	74	95	75	26	49	20	53	85	49	85	38	78	88	76	37	44	64	33	65	89	15	35	37	48	63	10	43	28	57	13	74	43	83	48	48	25	64	85	28	47	9	34	33	
32	73	27	11	3	87	52	22	88	23	9	73	96	45	31	78	9	19	46	54	70	43	52	12	76	99	42	90	56	14	86	77	30	40	72	45	92	2	100	47	49	23	85	19	30	99	58	25	15	49	89	84	24	81	55	69	35	80	33	45	63	80	75	93	4	10	19	29	18	89	64	21	34	63	91	76	67	45	17	98	88	51	59	14	84	89	32	39	25	90	62	24	19	75	27	24	50	37	75	23	8	47	45	83	73	4	31	90	82	45	66	77	97	27	49	76	33	70	72	66	11	56	26	5	97	24	65	58	81	91	89	56	24	18	27	15	94	47	11	90	12	66	74	71	81	46	45	4	6	46	4	90	87	50	32	28	18	22	83	42	53	28	15	50	21	83	19	29	1	58	35	86	20	18	52	46	33	69	41	12	7	73	24	20	73	38	32	12	57	79	75	90	62	69	93	75	81	58	33	86	
85	32	72	54	71	95	64	16	23	21	81	33	78	75	26	18	13	77	100	96	57	29	33	84	14	36	73	90	72	82	71	77	69	62	93	55	69	9	16	10	24	34	42	69	12	92	37	17	100	70	5	52	99	84	50	81	82	97	99	33	23	7	83	72	99	44	64	90	16	88	11	39	77	41	52	54	14	82	93	51	45	65	19	91	69	35	98	55	41	59	89	29	57	70	28	90	48	80	23	82	39	83	50	67	38	6	66	97	79	48	58	20	86	66	46	72	26	47	9	44	30	60	59	47	29	7	14	35	48	14	86	3	10	89	55	99	17	6	95	88	20	32	45	46	27	43	32	90	65	83	77	43	87	82	54	68	89	71	98	17	6	31	77	8	27	4	64	10	13	8	87	46	30	66	28	36	9	10	9	41	68	34	67	34	3	17	59	99	2	26	64	4	22	33	91	90	66	32	22	38	
56	3	52	90	57	38	97	11	9	81	88	36	93	66	85	3	16	94	40	33	81	70	49	100	15	18	91	64	15	33	61	42	94	15	30	38	42	33	69	92	95	95	40	40	39	22	29	82	38	86	55	4	5	58	92	73	29	20	77	30	68	43	64	19	1	62	74	22	58	46	17	37	58	78	79	46	4	20	33	31	94	51	84	12	69	22	48	18	84	44	63	52	62	99	71	96	3	21	81	64	2	22	80	49	38	24	47	84	31	78	79	23	88	15	77	35	35	3	87	57	96	57	60	23	29	16	37	11	96	26	35	1	87	17	30	67	20	58	55	91	42	97	37	4	73	37	48	9	47	4	33	91	29	2	88	7	86	41	68	28	65	77	85	2	83	37	68	81	28	51	24	16	71	17	46	71	45	9	73	22	35	31	29	80	53	23	5	81	99	39	3	14	4	77	26	14	72	57	98	14	
64	29	96	66	93	26	92	34	73	33	36	53	32	43	9	6	37	16	88	65	91	66	52	97	45	76	6	28	53	93	17	36	54	10	32	93	2	33	49	31	42	2	14	89	80	89	49	87	30	39	64	86	91	42	33	39	10	46	56	46	19	31	63	1	25	16	24	55	52	30	39	29	44	30	92	89	4	24	73	51	67	1	95	34	79	41	36	74	57	82	33	14	70	88	89	57	42	10	6	18	39	31	39	74	59	33	44	72	8	77	28	1	55	88	12	88	96	23	14	58	68	47	89	44	47	67	97	13	80	77	51	64	30	61	89	72	11	63	31	100	41	78	88	60	99	99	9	91	4	47	62	3	15	98	56	61	1	91	48	1	24	85	98	66	12	36	24	30	89	96	93	90	89	30	16	57	88	25	24	31	14	50	88	42	55	73	73	16	18	35	6	67	44	94	63	69	26	24	92	45	
28	71	49	75	53	80	90	27	96	78	93	32	46	68	56	62	76	37	21	25	75	35	82	81	94	50	96	87	21	83	8	70	49	3	43	52	20	60	15	40	16	98	18	73	40	8	82	97	37	87	58	24	100	81	77	72	42	30	91	34	38	39	93	6	12	81	29	85	20	32	78	27	31	48	36	65	46	29	77	22	20	8	28	70	85	39	84	5	93	45	11	81	80	60	91	65	60	23	17	71	31	75	4	29	95	96	52	11	60	74	20	16	76	11	8	14	45	61	9	30	40	25	18	81	12	59	79	18	86	20	34	8	50	99	4	9	76	61	54	56	34	11	47	96	10	67	61	61	6	22	96	10	67	81	87	99	3	27	90	86	92	13	100	5	42	26	27	52	31	34	40	86	98	99	70	87	26	48	36	47	53	59	65	74	7	2	17	66	74	51	16	72	81	89	53	62	80	46	75	13	
97	5	55	80	12	76	49	76	45	75	66	43	68	2	63	40	10	73	80	28	6	80	74	66	19	4	4	34	26	47	17	8	34	46	11	19	34	90	57	63	45	76	75	5	47	68	63	80	46	2	41	68	10	73	88	20	30	97	78	31	37	24	90	86	54	40	35	74	78	35	17	39	25	52	83	23	85	61	85	49	77	58	27	51	88	45	6	6	32	40	36	17	40	21	9	46	88	33	12	35	13	56	39	11	70	26	19	21	73	8	40	41	74	89	10	53	86	81	78	36	9	32	37	35	54	38	3	13	75	86	15	87	45	65	50	13	81	45	72	65	33	44	91	53	54	37	64	91	85	98	29	20	78	76	27	85	26	90	6	26	83	71	60	52	5	79	81	43	53	21	5	92	25	64	62	17	11	70	99	64	36	29	84	10	50	14	40	87	40	32	26	12	30	69	80	71	63	30	27	51	
11	54	74	7	99	15	58	81	31	26	85	9	56	63	94	49	33	40	87	57	91	98	20	11	78	49	8	49	30	31	47	38	12	39	5	74	68	40	9	81	6	1	28	66	58	26	85	15	81	61	68	70	8	86	96	76	69	34	58	97	69	83	44	69	32	39	76	55	77	79	36	89	54	47	77	29	62	79	87	35	34	9	64	55	87	21	25	31	58	67	31	47	85	41	89	30	77	4	50	74	59	38	66	26	72	41	94	90	33	67	80	14	31	63	2	1	13	49	22	11	50	38	81	39	33	82	1	40	11	19	29	13	38	55	87	25	5	49	73	21	92	65	67	49	92	87	22	8	26	32	28	82	83	86	84	75	98	53	67	48	75	85	43	70	85	54	97	72	26	54	72	67	95	47	30	13	56	58	15	97	88	70	94	32	39	90	52	40	29	65	55	5	19	39	41	93	29	76	44	11	
49	15	7	32	29	47	54	21	78	18	3	6	62	40	49	71	54	60	59	8	87	65	51	5	14	16	66	43	24	10	92	59	80	57	60	93	21	73	47	40	29	98	82	26	92	93	84	7	56	99	86	72	86	97	42	66	36	69	90	73	31	48	50	37	20	2	34	46	25	90	91	33	91	99	98	8	34	83	9	71	87	53	78	1	39	1	11	69	88	94	10	55	66	73	72	54	48	21	14	30	48	33	86	92	56	95	23	21	31	39	38	54	25	41	80	8	94	36	81	64	18	30	74	3	21	85	9	3	93	37	6	67	62	19	32	84	83	25	42	77	90	22	80	77	16	99	50	70	18	10	92	75	25	57	25	51	39	60	3	49	36	24	1	3	64	74	20	21	60	23	90	50	73	23	22	63	10	56	11	29	44	66	91	22	13	50	10	52	44	5	14	88	40	75	78	69	9	61	6	22	
96	82	91	33	14	55	91	75	9	13	16	37	76	10	33	54	15	21	43	90	60	54	24	99	14	47	14	63	65	5	86	57	71	63	85	12	95	27	49	84	21	87	78	22	1	28	29	40	48	96	19	46	75	4	52	96	86	40	86	60	50	77	10	5	4	88	81	92	70	16	35	93	7	90	65	31	6	57	64	35	75	73	35	13	63	53	5	6	49	46	94	67	44	61	48	81	8	1	65	82	70	62	94	64	14	56	83	55	80	13	20	43	63	68	81	71	40	51	3	11	45	93	1	28	32	35	53	69	14	55	4	6	36	64	41	4	85	2	95	53	53	59	20	22	27	45	31	32	47	62	10	13	69	49	87	26	13	31	77	22	13	41	99	53	54	18	12	24	98	31	31	80	31	59	53	64	86	37	10	45	41	93	98	74	49	72	100	7	56	69	72	5	5	13	30	55	22	9	39	38	
75	96	20	31	57	62	33	24	19	77	94	16	37	73	40	60	21	73	55	58	37	89	7	78	28	38	12	12	9	66	61	65	43	51	69	6	60	59	6	5	65	85	25	65	70	71	40	59	99	44	6	12	50	71	96	1	94	67	25	12	55	75	61	30	56	11	82	98	78	36	30	45	21	96	37	93	59	52	69	68	55	17	82	18	25	65	21	37	2	64	92	91	45	86	19	69	88	43	4	82	52	37	21	11	5	68	78	99	92	9	99	98	73	64	94	82	68	48	67	43	92	67	9	98	36	32	61	36	90	83	8	78	47	24	23	67	94	96	19	24	6	33	97	8	13	80	64	64	89	32	19	37	22	89	80	91	73	92	41	89	86	17	37	80	46	86	100	12	8	30	69	21	96	90	35	2	54	55	90	98	36	37	41	73	97	14	26	8	43	72	57	30	28	74	100	17	13	27	41	96	
43	39	41	4	12	56	58	72	46	100	40	88	21	80	87	59	43	55	97	63	58	22	49	83	38	1	29	55	60	24	53	91	36	60	58	84	10	83	79	6	24	56	28	31	73	26	77	75	7	92	33	10	81	40	32	100	48	77	29	27	87	22	78	96	40	50	75	14	92	45	45	67	22	44	66	71	16	58	59	44	24	88	33	78	79	2	30	69	54	72	12	89	62	99	61	49	68	24	70	11	82	35	41	21	61	18	13	96	44	31	11	61	72	30	36	14	85	55	73	57	67	90	21	67	82	8	93	40	13	22	94	20	34	11	88	6	17	99	11	32	37	84	4	50	64	13	94	76	54	85	95	4	26	69	52	19	94	16	49	44	12	68	88	39	6	29	66	89	14	94	61	30	46	57	46	54	4	90	65	78	7	39	97	23	10	50	33	62	26	50	80	45	75	23	73	56	22	86	5	22	
20	4	12	67	14	92	79	22	54	96	33	65	25	28	57	8	90	58	63	78	96	41	88	16	71	24	49	9	91	50	48	58	99	30	3	90	16	27	10	79	79	11	7	25	18	61	69	85	59	56	21	90	50	53	40	84	46	90	17	27	59	21	94	11	47	50	45	44	61	45	8	40	27	19	11	25	35	65	78	53	20	58	89	93	30	91	83	32	61	18	28	55	3	37	42	61	35	18	68	6	72	10	2	32	31	8	79	51	72	13	14	83	89	46	38	99	42	57	91	11	75	16	97	9	28	19	25	71	55	37	46	20	62	17	59	42	71	27	76	62	75	23	46	40	10	78	57	61	95	88	48	56	55	19	59	68	83	13	98	11	35	10	68	66	88	82	77	86	40	83	51	59	11	53	37	82	71	53	94	59	43	30	94	52	67	54	50	59	94	95	6	91	47	95	29	53	74	87	70	97	
