50
1114
89	65	77	38	17	94	44	52	3	95	23	30	1	53	32	41	49	89	56	11	38	10	46	47	93	69	88	94	82	21	7	26	69	51	62	23	84	89	11	97	57	27	45	6	58	3	56	88	77	76	
60	19	35	54	5	68	32	98	22	5	32	94	93	95	41	85	6	92	45	91	29	82	91	11	32	58	55	20	71	42	45	15	74	25	59	92	76	77	99	31	77	83	43	2	76	45	97	81	89	30	
19	90	22	10	92	7	19	58	99	68	91	95	14	77	6	83	86	66	88	6	83	51	7	71	52	75	72	18	69	99	44	38	92	81	46	21	57	82	94	94	8	39	21	33	79	20	62	85	74	80	
35	22	59	28	16	53	53	65	51	87	73	8	59	27	68	79	25	34	70	70	40	73	55	77	8	20	1	13	5	17	82	30	9	81	51	79	87	41	66	56	98	24	25	7	89	86	12	85	80	96	
54	10	28	11	49	85	29	29	36	79	96	79	12	34	84	100	68	61	36	27	56	45	28	81	72	88	87	52	32	5	18	25	91	84	12	8	86	8	12	90	99	45	68	98	69	25	84	89	94	35	
5	92	16	49	84	100	80	53	7	49	78	78	18	31	38	96	99	46	3	73	66	45	84	29	61	67	73	18	19	58	32	60	25	76	29	77	24	5	19	22	63	27	2	30	54	98	36	26	58	44	
68	7	53	85	100	93	22	13	100	41	24	97	45	27	81	85	67	83	68	19	85	48	8	14	50	64	10	42	66	62	88	65	66	60	74	93	52	3	35	60	41	42	89	11	37	95	34	24	88	2	
32	19	53	29	80	22	92	87	13	16	63	83	22	30	92	22	14	66	97	59	74	19	40	90	80	27	91	40	86	82	4	43	27	86	59	27	25	18	20	50	75	37	23	99	74	32	27	89	43	56	
98	58	65	29	53	13	87	3	80	67	31	10	2	89	47	74	4	17	35	8	1	88	58	64	37	61	71	64	41	38	94	97	100	27	19	27	43	70	18	36	10	30	66	95	80	66	100	69	66	23	
22	99	51	36	7	100	13	80	88	36	54	75	99	86	17	86	44	24	57	70	56	25	25	23	20	32	9	18	92	84	84	3	12	90	23	50	47	33	43	35	77	97	69	15	47	18	99	59	32	55	
5	68	87	79	49	41	16	67	36	8	86	10	71	24	48	72	72	4	61	82	93	65	65	38	74	40	23	58	22	81	1	90	46	54	84	30	13	61	40	45	87	35	17	63	46	87	86	5	61	40	
32	91	73	96	78	24	63	31	54	86	86	22	15	4	42	16	86	29	31	13	73	4	25	26	75	100	56	35	87	1	70	32	56	45	10	68	71	30	36	100	29	44	9	73	53	17	55	5	63	25	
94	95	8	79	78	97	83	10	75	10	22	4	29	67	97	69	85	84	24	78	66	3	81	37	50	24	34	100	1	44	41	92	15	61	24	66	90	84	41	73	24	19	85	99	53	89	14	100	45	88	
93	14	59	12	18	45	22	2	99	71	15	29	49	41	17	82	91	42	50	82	89	75	54	58	85	34	74	97	82	70	84	70	68	86	12	56	71	86	70	21	4	86	73	39	74	51	98	33	8	55	
95	77	27	34	31	27	30	89	86	24	4	67	41	71	46	43	78	72	22	86	25	57	38	51	82	23	17	20	72	68	84	1	36	45	37	53	20	75	35	60	54	36	39	15	41	77	64	42	78	56	
41	6	68	84	38	81	92	47	17	48	42	97	17	46	12	83	9	82	11	87	61	66	7	35	24	51	14	29	47	81	51	25	44	9	78	87	47	44	48	33	32	65	49	91	44	56	20	43	64	36	
85	83	79	100	96	85	22	74	86	72	16	69	82	43	83	44	80	32	93	23	69	55	46	80	6	11	35	42	35	14	74	50	95	63	56	48	35	53	61	89	80	76	59	31	68	71	18	69	41	51	
6	86	25	68	99	67	14	4	44	72	86	85	91	78	9	80	74	97	96	43	57	35	98	74	25	7	15	24	7	92	73	69	87	73	82	64	98	21	36	15	55	50	74	47	31	23	38	84	68	16	
92	66	34	61	46	83	66	17	24	4	29	84	42	72	82	32	97	17	11	63	38	30	72	43	85	88	85	32	58	84	3	68	38	30	40	56	5	49	67	70	29	8	45	87	94	35	41	95	34	32	
45	88	70	36	3	68	97	35	57	61	31	24	50	22	11	93	96	11	57	100	46	48	74	23	34	56	8	64	77	90	57	80	16	25	35	69	67	89	38	17	35	30	70	47	90	8	22	5	4	95	
91	6	70	27	73	19	59	8	70	82	13	78	82	86	87	23	43	63	100	87	59	53	25	88	45	10	37	20	84	71	13	91	74	7	47	3	86	99	22	71	95	42	98	49	75	55	14	34	55	15	
29	83	40	56	66	85	74	1	56	93	73	66	89	25	61	69	57	38	46	59	66	36	56	16	85	31	99	22	18	81	41	47	86	93	90	13	97	60	24	15	31	38	67	79	7	57	16	24	32	95	
82	51	73	45	45	48	19	88	25	65	4	3	75	57	66	55	35	30	48	53	36	33	99	16	25	90	75	15	65	95	6	30	47	48	95	27	18	80	6	64	7	18	29	100	51	64	75	19	85	11	
91	7	55	28	84	8	40	58	25	65	25	81	54	38	7	46	98	72	74	25	56	99	20	8	9	89	52	71	93	98	78	86	38	95	94	26	39	13	98	23	85	80	100	81	28	37	27	76	54	85	
11	71	77	81	29	14	90	64	23	38	26	37	58	51	35	80	74	43	23	88	16	16	8	10	91	87	51	37	12	37	57	64	10	12	36	80	80	94	59	21	70	15	60	62	81	61	18	19	26	99	
32	52	8	72	61	50	80	37	20	74	75	50	85	82	24	6	25	85	34	45	85	25	9	91	42	49	63	81	59	58	70	17	20	97	35	33	15	74	78	38	15	22	33	70	31	16	38	14	12	81	
58	75	20	88	67	64	27	61	32	40	100	24	34	23	51	11	7	88	56	10	31	90	89	87	49	70	59	19	78	26	9	89	80	67	50	84	96	94	76	52	44	71	30	27	75	71	45	18	39	29	
55	72	1	87	73	10	91	71	9	23	56	34	74	17	14	35	15	85	8	37	99	75	52	51	63	59	69	34	14	31	95	56	98	48	92	13	86	12	11	54	55	34	13	87	19	73	89	96	90	50	
20	18	13	52	18	42	40	64	18	58	35	100	97	20	29	42	24	32	64	20	22	15	71	37	81	19	34	83	57	65	21	79	37	62	55	5	93	66	25	86	79	61	81	36	45	16	22	45	27	16	
71	69	5	32	19	66	86	41	92	22	87	1	82	72	47	35	7	58	77	84	18	65	93	12	59	78	14	57	18	74	30	12	66	35	63	45	60	7	67	71	80	17	4	27	70	93	3	7	8	46	
42	99	17	5	58	62	82	38	84	81	1	44	70	68	81	14	92	84	90	71	81	95	98	37	58	26	31	65	74	74	37	24	9	81	50	42	73	94	62	35	5	29	42	91	62	20	6	74	15	96	
45	44	82	18	32	88	4	94	84	1	70	41	84	84	51	74	73	3	57	13	41	6	78	57	70	9	95	21	30	37	15	68	63	10	93	82	41	79	16	93	94	14	81	29	28	16	87	73	6	69	
15	38	30	25	60	65	43	97	3	90	32	92	70	1	25	50	69	68	80	91	47	30	86	64	17	89	56	79	12	24	68	99	38	43	9	14	100	29	1	60	86	39	81	41	31	4	23	78	90	74	
74	92	9	91	25	66	27	100	12	46	56	15	68	36	44	95	87	38	16	74	86	47	38	10	20	80	98	37	66	9	63	38	33	74	53	5	1	47	66	35	77	17	75	50	29	27	84	18	68	57	
25	81	81	84	76	60	86	27	90	54	45	61	86	45	9	63	73	30	25	7	93	48	95	12	97	67	48	62	35	81	10	43	74	47	37	39	47	74	30	48	63	53	25	46	44	6	53	75	60	18	
59	46	51	12	29	74	59	19	23	84	10	24	12	37	78	56	82	40	35	47	90	95	94	36	35	50	92	55	63	50	93	9	53	37	83	83	55	54	55	32	77	78	15	91	11	91	92	84	54	77	
92	21	79	8	77	93	27	27	50	30	68	66	56	53	87	48	64	56	69	3	13	27	26	80	33	84	13	5	45	42	82	14	5	39	83	13	83	66	65	34	45	98	63	93	10	44	7	75	18	26	
76	57	87	86	24	52	25	43	47	13	71	90	71	20	47	35	98	5	67	86	97	18	39	80	15	96	86	93	60	73	41	100	1	47	55	83	51	82	100	92	9	75	27	10	94	75	9	42	75	54	
77	82	41	8	5	3	18	70	33	61	30	84	86	75	44	53	21	49	89	99	60	80	13	94	74	94	12	66	7	94	79	29	47	74	54	66	82	34	19	21	6	29	96	95	20	6	35	20	49	99	
99	94	66	12	19	35	20	18	43	40	36	41	70	35	48	61	36	67	38	22	24	6	98	59	78	76	11	25	67	62	16	1	66	30	55	65	100	19	78	25	20	43	44	30	13	6	90	77	47	100	
31	94	56	90	22	60	50	36	35	45	100	73	21	60	33	89	15	70	17	71	15	64	23	21	38	52	54	86	71	35	93	60	35	48	32	34	92	21	25	82	100	18	5	49	66	16	69	20	52	28	
77	8	98	99	63	41	75	10	77	87	29	24	4	54	32	80	55	29	35	95	31	7	85	70	15	44	55	79	80	5	94	86	77	63	77	45	9	6	20	100	27	61	100	78	55	7	3	86	91	72	
83	39	24	45	27	42	37	30	97	35	44	19	86	36	65	76	50	8	30	42	38	18	80	15	22	71	34	61	17	29	14	39	17	53	78	98	75	29	43	18	61	43	38	79	57	23	46	61	94	93	
43	21	25	68	2	89	23	66	69	17	9	85	73	39	49	59	74	45	70	98	67	29	100	60	33	30	13	81	4	42	81	81	75	25	15	63	27	96	44	5	100	38	37	7	79	97	25	54	47	59	
2	33	7	98	30	11	99	95	15	63	73	99	39	15	91	31	47	87	47	49	79	100	81	62	70	27	87	36	27	91	29	41	50	46	91	93	10	95	30	49	78	79	7	80	100	54	64	7	97	67	
76	79	89	69	54	37	74	80	47	46	53	53	74	41	44	68	31	94	90	75	7	51	28	81	31	75	19	45	70	62	28	31	29	44	11	10	94	20	13	66	55	57	79	100	96	37	71	87	85	21	
45	20	86	25	98	95	32	66	18	87	17	89	51	77	56	71	23	35	8	55	57	64	37	61	16	71	73	16	93	20	16	4	27	6	91	44	75	6	6	16	7	23	97	54	37	1	13	98	43	75	
97	62	12	84	36	34	27	100	99	86	55	14	98	64	20	18	38	41	22	14	16	75	27	18	38	45	89	22	3	6	87	23	84	53	92	7	9	35	90	69	3	46	25	64	71	13	92	71	31	71	
81	85	85	89	26	24	89	69	59	5	5	100	33	42	43	69	84	95	5	34	24	19	76	19	14	18	96	45	7	74	73	78	18	75	84	75	42	20	77	20	86	61	54	7	87	98	71	36	2	40	
89	74	80	94	58	88	43	66	32	61	63	45	8	78	64	41	68	34	4	55	32	85	54	26	12	39	90	27	8	15	6	90	68	60	54	18	75	49	47	52	91	94	47	97	85	43	31	2	16	58	
30	80	96	35	44	2	56	23	55	40	25	88	55	56	36	51	16	32	95	15	95	11	85	99	81	29	50	16	46	96	69	74	57	18	77	26	54	99	100	28	72	93	59	67	21	75	71	40	58	48	
