50
1063
11	17	27	4	7	87	95	75	56	51	100	97	63	7	83	94	60	73	74	5	26	51	34	86	40	67	76	23	6	26	82	79	73	14	48	40	67	63	69	5	98	57	97	26	49	54	1	22	66	42	
63	15	34	32	79	65	61	51	63	50	59	54	30	4	41	66	99	68	93	35	21	81	86	100	28	1	99	95	26	7	83	9	62	44	34	49	51	69	41	83	10	66	8	86	17	61	44	62	62	76	
15	74	19	73	29	57	54	58	70	19	72	99	63	24	84	26	11	45	7	25	75	12	71	31	46	42	46	70	25	92	22	35	91	44	70	19	17	80	86	17	11	61	14	96	26	20	93	34	68	93	
34	19	34	46	38	46	82	17	36	100	23	28	68	99	42	32	9	94	38	80	40	11	17	75	45	56	36	20	66	29	92	6	36	79	51	64	38	68	17	28	47	38	71	22	31	7	12	61	13	49	
32	73	46	56	89	36	2	16	77	33	88	53	23	7	28	59	56	4	58	59	77	37	28	69	89	49	25	19	26	74	17	84	13	20	92	46	47	6	32	20	96	52	87	25	10	68	50	84	9	24	
79	29	38	89	77	3	94	53	19	40	28	17	82	99	58	42	43	99	17	43	14	70	41	55	69	91	65	67	53	22	23	72	73	63	96	84	83	33	56	59	7	22	63	71	46	79	51	62	12	27	
65	57	46	36	3	26	96	33	39	98	25	76	5	9	63	97	16	92	94	96	82	61	84	89	20	83	39	59	47	36	45	93	23	15	91	12	96	70	29	12	58	88	32	41	64	66	42	39	51	10	
61	54	82	2	94	96	17	30	42	82	76	83	15	100	86	93	24	48	24	42	97	6	6	37	24	82	41	76	43	57	55	65	38	76	37	80	78	96	75	11	95	53	9	80	83	3	93	54	21	9	
51	58	17	16	53	33	30	63	7	99	82	55	27	30	64	81	60	78	95	49	17	69	77	86	87	12	97	97	47	71	53	88	57	36	44	46	60	36	77	56	5	42	56	22	38	5	7	73	91	11	
63	70	36	77	19	39	42	7	30	42	91	71	22	42	54	27	38	51	65	78	94	33	12	20	89	80	20	19	32	82	24	22	91	36	45	69	7	71	85	81	36	2	23	95	54	57	56	35	69	83	
50	19	100	33	40	98	82	99	42	4	13	93	73	60	62	26	48	49	15	4	49	20	89	27	9	40	13	33	80	60	55	33	24	1	75	62	49	52	68	35	20	9	87	98	66	42	23	40	55	67	
59	72	23	88	28	25	76	82	91	13	47	72	92	56	87	43	30	55	61	32	12	80	48	35	41	28	51	16	61	93	78	47	2	73	100	74	49	57	39	37	36	56	13	65	38	74	25	72	18	64	
54	99	28	53	17	76	83	55	71	93	72	9	79	5	37	14	37	78	31	33	34	94	3	46	3	66	92	46	16	36	30	34	26	34	96	38	14	90	65	17	56	65	51	63	39	70	26	7	44	33	
30	63	68	23	82	5	15	27	22	73	92	79	99	88	2	75	67	19	86	6	20	98	73	46	38	5	24	39	98	10	63	60	27	73	53	21	31	49	89	73	43	60	62	86	71	81	58	26	97	58	
4	24	99	7	99	9	100	30	42	60	56	5	88	43	86	51	75	19	50	39	9	43	15	60	72	96	58	34	87	29	85	78	13	60	80	37	1	25	3	70	47	1	73	75	22	13	31	78	7	74	
41	84	42	28	58	63	86	64	54	62	87	37	2	86	26	74	85	97	1	16	12	88	50	97	34	10	10	17	78	60	12	27	80	16	11	95	69	38	100	3	60	12	71	88	5	9	9	26	4	85	
66	26	32	59	42	97	93	81	27	26	43	14	75	51	74	8	26	55	14	50	83	74	6	93	46	58	64	80	82	75	64	53	13	80	48	71	48	21	30	57	7	100	65	14	73	82	41	12	48	6	
99	11	9	56	43	16	24	60	38	48	30	37	67	75	85	26	99	79	50	99	66	74	39	53	89	11	92	10	3	86	97	23	85	47	54	69	92	64	7	36	9	39	8	3	62	67	3	72	92	70	
68	45	94	4	99	92	48	78	51	49	55	78	19	19	97	55	79	52	15	97	70	89	92	40	10	63	71	68	97	16	89	32	1	62	31	80	64	77	21	78	95	69	76	87	66	46	60	15	4	3	
93	7	38	58	17	94	24	95	65	15	61	31	86	50	1	14	50	15	4	19	89	62	93	71	32	32	55	82	78	92	55	23	50	23	7	79	7	55	28	10	15	66	58	88	74	77	1	11	63	6	
35	25	80	59	43	96	42	49	78	4	32	33	6	39	16	50	99	97	19	2	24	65	92	75	98	68	14	6	73	63	50	54	97	22	45	76	98	45	81	69	47	61	33	89	8	22	62	90	11	51	
21	75	40	77	14	82	97	17	94	49	12	34	20	9	12	83	66	70	89	24	88	50	14	40	42	64	22	47	28	28	11	55	48	35	100	99	88	31	45	87	38	73	65	82	5	92	95	47	21	83	
81	12	11	37	70	61	6	69	33	20	80	94	98	43	88	74	74	89	62	65	50	83	88	85	7	6	67	85	96	25	18	55	24	93	83	68	39	79	39	20	34	30	15	45	84	87	49	28	50	27	
