200
4599
91	75	92	6	70	27	8	35	32	41	37	15	43	77	76	15	14	55	9	87	84	10	86	42	66	39	79	65	11	55	23	63	10	26	50	38	28	80	63	48	59	85	96	93	77	81	2	33	46	45	41	8	60	20	45	94	21	64	65	78	73	53	51	14	23	83	63	70	100	50	58	8	80	35	58	64	84	32	19	60	8	26	78	97	83	83	49	15	82	97	48	41	17	18	24	23	55	72	54	97	5	70	86	38	2	91	37	56	89	37	82	63	60	23	47	79	11	9	81	74	83	23	64	44	92	34	42	7	28	29	12	77	1	61	24	40	82	65	10	45	22	17	55	79	35	21	26	76	1	35	89	71	70	58	82	44	38	1	89	24	52	99	96	5	85	14	21	89	30	36	42	30	60	19	68	11	73	83	96	55	75	11	79	75	38	22	37	82	55	70	92	16	83	14	62	89	89	17	87	69	
55	30	48	57	11	57	73	73	77	22	50	77	94	92	42	7	14	25	61	27	63	88	53	96	4	61	93	75	22	5	53	50	100	46	85	8	18	25	70	48	73	56	9	85	68	50	52	49	78	78	85	79	18	89	11	63	5	14	36	79	63	82	24	82	94	19	31	88	34	50	28	71	71	74	96	71	1	48	93	22	68	6	48	85	26	11	31	55	32	50	12	44	63	55	40	52	59	30	50	8	79	73	98	91	24	5	67	88	99	76	85	79	44	24	88	46	79	70	59	24	68	60	87	71	34	40	66	25	36	32	3	63	9	58	15	25	39	71	78	35	6	4	83	89	14	89	40	83	64	75	55	43	19	59	40	74	9	93	93	64	86	64	83	49	35	33	69	6	47	12	17	24	35	29	5	68	71	82	84	22	74	21	32	3	13	96	28	23	47	31	23	47	64	47	21	76	100	90	77	64	
30	42	8	97	82	100	93	18	13	83	40	75	15	84	77	86	40	25	37	63	31	10	71	44	82	60	24	56	2	77	78	30	24	74	16	34	80	3	44	86	17	52	98	74	12	88	98	33	34	34	99	79	79	12	54	64	79	34	17	45	75	48	98	11	5	21	97	87	97	81	18	57	49	83	55	52	9	67	38	74	31	31	34	62	39	70	51	49	98	65	50	33	99	75	89	1	98	78	28	43	33	33	13	68	5	93	32	6	86	18	88	50	95	57	61	15	86	9	70	65	61	18	46	15	40	84	36	16	56	100	6	6	80	82	91	32	63	70	6	31	43	67	44	57	53	28	16	51	16	29	14	94	14	89	16	85	59	80	61	40	35	35	27	63	2	29	14	5	60	97	42	82	10	65	67	57	88	3	96	28	15	98	76	67	69	46	51	41	37	55	34	92	19	100	59	42	56	80	92	88	
48	8	60	56	68	75	57	11	42	82	2	100	15	56	35	38	42	82	80	64	64	21	93	40	96	45	95	70	94	1	12	12	46	39	13	41	16	73	19	27	98	31	53	17	76	97	28	71	45	30	85	32	72	83	29	73	14	35	48	46	3	85	50	42	100	59	21	46	22	44	29	30	86	36	42	20	81	48	35	43	23	80	39	93	3	94	47	68	17	61	68	88	65	57	83	49	87	36	54	68	76	24	90	94	62	40	56	24	30	65	17	1	100	10	83	57	94	87	47	33	77	77	44	53	6	100	76	82	87	71	89	44	80	96	1	53	4	24	89	8	64	4	57	24	88	99	91	77	32	12	96	71	21	95	70	45	97	50	45	40	5	31	7	97	13	59	22	20	74	31	30	71	40	86	100	23	73	60	48	46	15	14	51	85	82	14	42	23	37	91	87	10	60	46	46	45	50	68	91	60	
57	97	56	16	70	7	93	88	88	85	51	24	59	17	72	47	34	2	96	26	31	83	24	85	38	44	82	65	32	23	82	33	76	39	96	99	19	37	55	74	38	76	24	52	71	21	96	6	41	13	78	55	41	63	66	13	67	17	69	18	72	39	71	59	46	79	43	23	66	40	73	35	12	19	83	49	18	51	48	14	19	92	73	88	94	80	46	69	55	55	18	52	59	83	47	31	19	4	5	48	5	30	60	11	5	71	27	3	79	31	66	69	97	77	11	88	78	43	6	56	40	30	92	60	84	42	39	96	39	38	30	89	85	33	71	6	47	3	69	2	14	5	11	89	34	21	35	62	23	89	98	50	21	32	14	89	70	1	17	5	50	88	7	80	63	9	23	71	3	42	22	85	88	33	23	31	5	21	44	57	93	36	18	56	73	85	92	45	23	77	60	37	21	9	78	49	46	30	35	11	
11	82	68	70	53	75	21	3	15	50	22	80	92	84	94	88	27	2	28	91	83	17	46	64	62	86	79	9	70	23	97	73	2	35	77	61	60	90	86	96	1	13	6	43	51	22	44	50	17	67	7	67	15	91	66	34	5	29	67	17	26	15	39	67	44	54	93	24	29	92	80	86	17	60	65	50	91	49	64	92	7	79	48	50	22	88	13	87	90	62	14	79	77	54	11	18	24	94	74	38	34	6	20	49	85	50	72	32	89	84	63	32	48	58	39	98	61	65	50	31	98	38	90	69	61	49	55	14	87	71	71	37	24	19	67	1	84	30	94	65	50	39	78	83	37	83	97	26	22	6	80	18	91	87	36	84	12	55	77	36	14	68	14	55	51	6	41	66	6	6	80	35	30	49	26	1	37	92	99	99	15	39	64	5	19	39	41	38	93	9	99	47	63	36	8	5	55	20	26	85	
57	100	75	7	75	73	23	34	20	73	81	48	69	10	3	6	49	10	37	81	67	78	96	42	62	76	44	66	23	34	37	80	97	63	14	94	62	90	95	88	22	39	96	56	20	63	38	21	27	47	50	82	73	76	93	36	4	71	99	16	41	44	82	3	18	82	36	19	60	64	51	64	53	43	28	24	14	45	17	15	83	92	66	21	48	17	31	9	66	99	57	31	41	71	100	12	82	32	13	15	100	49	66	52	73	49	25	13	95	72	56	18	3	37	74	36	11	15	21	46	79	26	20	95	68	41	45	55	24	19	39	14	10	23	83	86	83	21	45	87	100	33	60	38	65	42	52	83	11	4	87	50	5	63	81	79	64	53	33	22	21	45	11	76	21	62	73	68	37	67	11	28	88	67	62	33	30	53	67	35	44	10	3	87	91	93	99	40	50	79	98	54	38	34	57	4	66	80	54	6	
73	93	57	93	21	23	24	31	17	63	68	27	34	57	32	54	75	75	35	5	71	56	74	90	41	51	11	7	31	76	24	71	43	47	92	67	70	33	58	10	26	95	81	70	1	2	20	52	83	83	4	57	24	67	26	40	16	100	36	63	87	31	7	7	31	9	3	84	86	93	5	76	37	74	61	68	36	79	24	34	92	62	5	49	27	28	72	85	67	50	60	26	18	78	51	36	3	76	19	38	60	58	20	54	6	72	33	98	41	73	8	89	37	63	83	56	45	46	41	45	74	18	84	92	88	20	62	67	53	22	32	59	80	21	2	23	79	83	56	45	55	41	6	71	35	13	78	33	95	36	98	15	76	7	98	71	16	55	94	30	32	51	15	41	52	24	20	51	37	100	82	96	88	30	60	50	43	63	51	17	42	51	98	66	64	98	76	11	40	76	62	61	4	75	23	75	19	5	56	13	
73	18	11	88	3	34	31	4	93	90	65	2	73	30	1	11	8	92	85	26	16	84	14	6	48	83	66	67	83	29	52	16	65	34	33	14	43	8	61	54	100	90	45	33	64	58	85	85	54	33	98	51	84	74	12	58	80	74	50	72	33	86	51	78	67	76	85	20	14	46	68	95	6	13	67	56	95	48	63	53	91	59	16	55	44	65	57	59	20	1	89	83	9	100	73	24	20	65	35	100	64	53	82	99	43	70	94	7	81	43	57	72	21	85	85	80	63	42	7	16	94	11	90	44	81	52	2	37	19	58	44	89	100	72	60	56	15	80	71	2	44	28	49	97	53	29	57	35	57	40	85	63	13	50	64	94	21	42	39	74	79	62	47	19	39	75	23	17	15	22	9	1	27	87	22	15	94	74	2	85	31	69	44	4	32	69	56	73	44	82	49	20	27	87	54	57	98	47	38	44	
77	13	42	88	15	20	17	93	51	29	23	11	39	7	98	12	43	30	65	32	21	58	58	4	54	63	17	79	67	38	76	33	65	33	5	73	22	64	58	16	95	56	3	45	68	55	79	13	28	15	26	65	87	71	28	62	53	57	35	78	98	83	94	48	38	87	22	21	33	62	79	1	85	30	59	81	26	29	16	38	31	32	22	4	5	65	51	98	86	94	61	26	64	98	64	57	72	61	84	67	65	85	95	10	27	100	63	30	15	89	61	48	14	60	42	95	13	44	17	94	99	30	33	24	35	31	49	58	56	79	4	44	91	54	47	31	93	17	8	34	72	36	36	21	15	45	23	43	10	99	62	22	89	9	81	71	85	81	57	37	47	93	36	100	8	62	43	4	74	38	59	30	80	4	8	93	30	23	71	86	11	97	32	29	53	75	2	2	22	55	87	33	60	9	97	60	87	40	24	27	
